1,0,411.0741271972656,384.7061767578125,321.9752197265625,156.5855712890625
2,0,410.68536376953125,384.9754333496094,321.5139465332031,155.9957275390625
3,0,410.9896545410156,384.6217041015625,321.5406494140625,157.17958068847656
4,0,410.189453125,384.45477294921875,322.9182434082031,158.065185546875
5,0,410.4333801269531,384.6424865722656,322.4793395996094,157.34181213378906
6,0,410.8806457519531,384.7680358886719,323.0286560058594,156.18319702148438
7,0,410.3240051269531,384.80084228515625,323.28118896484375,155.09466552734375
8,0,410.00982666015625,384.9712829589844,322.49066162109375,154.359619140625
9,0,410.16424560546875,384.8575439453125,322.7432861328125,154.23480224609375
10,0,411.1591491699219,384.54180908203125,323.3282470703125,154.78515625
11,0,411.40753173828125,384.5026550292969,323.99676513671875,154.368408203125
12,0,411.4658508300781,384.44561767578125,323.561767578125,155.04534912109375
13,0,412.14306640625,384.5149230957031,324.0813293457031,154.7129669189453
14,0,412.6216125488281,384.2857666015625,323.78961181640625,154.4139404296875
15,0,413.2398681640625,384.7551574707031,324.64532470703125,155.10885620117188
16,0,413.51409912109375,384.7418518066406,324.6981506347656,154.94461059570312
17,0,414.1614685058594,384.8058776855469,324.1033020019531,154.39234924316406
18,0,414.36309814453125,384.0200500488281,326.11700439453125,156.98361206054688
19,0,414.5356140136719,383.9790954589844,328.182861328125,157.5569610595703
20,0,414.6044921875,383.7165832519531,330.31402587890625,158.88763427734375
21,0,414.8981018066406,383.67608642578125,331.7901611328125,160.32542419433594
22,0,414.5132751464844,384.2115173339844,330.7421569824219,158.48336791992188
23,0,415.06939697265625,384.1214599609375,332.3605041503906,159.53485107421875
24,0,414.5869140625,383.9850769042969,332.195556640625,159.2495574951172
25,0,414.6896667480469,383.775390625,331.0165710449219,160.23446655273438
26,0,415.0823669433594,383.91607666015625,331.4555969238281,158.5445098876953
27,0,414.70758056640625,384.4866638183594,331.047607421875,157.6831817626953
28,0,414.8041687011719,384.3274841308594,331.16192626953125,158.23365783691406
29,0,414.24664306640625,384.6694641113281,330.64208984375,158.741943359375
30,0,414.3847351074219,384.332275390625,331.2247619628906,159.54039001464844
31,0,414.68011474609375,384.34124755859375,331.69256591796875,158.76837158203125
32,0,414.8348388671875,384.37799072265625,331.5305480957031,158.6480255126953
33,0,414.9078674316406,384.0957336425781,330.85736083984375,158.50271606445312
34,0,414.7254943847656,384.2647399902344,330.964599609375,158.41090393066406
35,0,415.4678955078125,384.38787841796875,331.74981689453125,158.12197875976562
36,0,415.5758972167969,384.4931945800781,331.06988525390625,157.46148681640625
37,0,415.82220458984375,384.8578186035156,330.0129699707031,156.96826171875
38,0,416.0242614746094,384.5300598144531,332.05419921875,157.23602294921875
39,0,416.01654052734375,384.0471496582031,331.9302673339844,157.99659729003906
40,0,416.1840515136719,383.7754821777344,331.4464111328125,158.63238525390625
41,0,416.4056091308594,383.7611389160156,332.3838195800781,157.8099822998047
42,0,417.0874328613281,383.878662109375,334.67425537109375,158.34548950195312
43,0,416.5948181152344,383.9325866699219,335.3807067871094,158.15533447265625
44,0,416.40679931640625,384.35980224609375,334.1794738769531,156.39442443847656
45,0,416.31988525390625,384.5011901855469,335.28582763671875,157.61456298828125
46,0,416.75048828125,383.9837341308594,336.5658874511719,158.38587951660156
47,0,416.490966796875,384.37310791015625,337.4147644042969,157.67933654785156
48,0,416.2895202636719,384.2763366699219,338.13861083984375,157.81124877929688
49,0,416.3154296875,384.1845703125,337.3206481933594,157.83119201660156
50,0,416.35321044921875,384.2560729980469,337.64031982421875,157.3833465576172
51,0,416.12225341796875,384.439697265625,338.1402282714844,157.5821990966797
52,0,415.5370178222656,384.7291564941406,336.325439453125,156.62258911132812
53,0,415.8404541015625,384.4465026855469,337.07122802734375,157.57701110839844
54,0,416.75830078125,384.077880859375,338.1803283691406,157.93453979492188
55,0,417.0958251953125,384.2028503417969,338.3417053222656,156.87875366210938
56,0,417.7844543457031,384.1913757324219,339.16094970703125,156.41720581054688
57,0,418.4259033203125,384.4066467285156,339.2012939453125,156.5543670654297
58,0,418.2751770019531,383.9910583496094,338.0725402832031,157.29385375976562
